standid,longitude,latitude,main_species,vol_m3_per_ha,age_years,size_in_ha
16429500,24.1000,61.1030,spruce,328,66,2.2
14218000,24.1660,60.8785,other,219,45,2.2
14218500,24.1368,60.8733,spruce,385,75,0.7
26364500,24.0985,60.9859,birch,52,16,4.9
11559500,24.1333,60.9112,spruce,204,55,1.0
14808500,24.0912,61.0532,spruce,326,80,0.8
14803500,24.0456,61.0242,spruce,202,41,2.0
13936500,23.9783,61.0972,spruce,249,73,2.8
14800500,24.0130,61.0200,spruce,297,58,0.5
14802500,23.9807,61.0258,spruce,207,62,0.8
26365000,24.0333,60.9703,spruce,134,24,0.7
9562500,24.0117,61.0581,spruce,192,61,0.7
13935500,23.9215,61.0506,other,207,41,0.6
13937500,23.9402,61.0350,spruce,24,14,2.7
26422000,24.3472,60.8547,spruce,31,11,3.8
13715500,24.3437,60.8496,spruce,164,36,1.3
13714000,24.2712,60.8207,spruce,54,15,2.4
26423000,24.2961,60.8661,spruce,313,85,0.7
15873000,24.2316,60.9150,pine,339,98,2.3
16851000,24.2161,60.8984,pine,243,47,3.2
26417000,24.2316,60.8507,spruce,82,30,1.0
26418000,24.2062,60.8941,pine,160,37,2.3
19555500,24.4305,60.7494,birch,127,28,0.7
13715000,24.4025,60.7551,spruce,333,57,0.5
14110000,24.4893,60.7674,pine,39,38,1.1
14790000,24.4710,60.7336,spruce,101,28,0.9
13516000,24.7282,61.2997,spruce,196,87,0.5
13695000,24.7924,61.2254,spruce,328,87,0.6
13516500,24.7291,61.2226,pine,75,15,3.8
13514500,24.6687,61.1512,other,119,32,0.5
13511500,24.6724,61.2410,pine,193,66,0.7
13513500,24.6519,61.1989,spruce,199,53,0.9
26137500,24.6473,61.2093,spruce,218,72,0.8
18490500,24.6277,61.1227,spruce,22,18,1.2
13515000,24.5997,61.2003,spruce,303,70,0.8
17592000,24.5632,61.1809,spruce,286,57,0.5
18490000,24.4861,61.1402,spruce,287,63,1.3
18489500,24.4620,61.1410,spruce,243,42,6.4
17591000,24.3997,61.2056,spruce,175,35,0.6
17589000,24.4563,61.2006,pine,182,59,1.1
17589500,24.3551,61.1943,spruce,183,58,1.7
13181000,24.3941,61.1435,other,177,45,1.2
13182500,24.4147,61.1488,other,59,23,2.8
13188500,24.4069,61.1661,pine,333,74,0.7
13123000,24.9749,61.0625,spruce,137,39,0.8
13890000,24.9049,61.1162,spruce,368,95,1.9
19748500,24.8975,61.1365,spruce,301,80,2.5
13985000,24.8543,61.0926,spruce,326,65,1.5
13944000,24.8287,61.0949,pine,137,74,0.9
13943000,24.8084,61.0805,pine,29,86,0.5
13695500,24.8079,61.1918,spruce,388,93,1.9
13701000,24.8159,61.1813,pine,209,71,0.9
13700000,24.7687,61.1577,other,40,49,0.7
13944500,24.7620,61.1040,spruce,160,55,1.8
13890500,24.8423,61.1362,spruce,308,84,1.9
18493000,24.7372,61.1181,spruce,89,33,2.1
13121500,24.8954,61.0375,other,74,27,1.4
13183000,24.4354,61.1183,spruce,287,70,0.8
15710500,25.0181,61.0089,pine,125,47,4.0
13942500,24.8574,61.0493,spruce,212,65,0.8
13983500,24.7911,61.0485,spruce,41,17,0.6
18491000,24.7263,61.0793,spruce,209,70,2.5
18492500,24.6189,61.0818,spruce,197,74,0.7
12920500,25.2136,61.1629,spruce,253,62,1.9
12940000,25.1372,61.1810,spruce,159,62,5.9
26343500,25.1352,61.1744,spruce,297,68,6.9
12906500,25.1503,61.1647,spruce,220,53,1.7
25906500,25.0911,60.7884,spruce,31,20,1.7
26042000,24.9241,60.7170,spruce,297,88,4.3
26040500,25.0438,60.7163,spruce,144,66,0.9
26042500,24.8991,60.6961,spruce,289,90,1.0
26041000,24.8886,60.7047,spruce,283,77,2.3
26041500,24.9428,60.6962,pine,54,24,6.7
18576500,24.2165,60.8110,spruce,78,18,1.0
13714500,24.2372,60.8010,spruce,180,57,0.6
119500,24.3482,60.6709,pine,112,22,1.4
14216500,24.2051,60.7943,spruce,104,26,0.6
14216000,24.1749,60.8159,spruce,135,25,0.7
14214000,24.1547,60.8060,spruce,149,48,1.3
26418500,24.1330,60.8218,spruce,201,54,1.1
14850000,23.9845,60.8310,pine,52,21,1.5
14217500,24.1252,60.7555,pine,347,81,0.9
119000,24.1018,60.7072,spruce,78,23,4.1
118000,24.0797,60.7601,pine,121,56,1.7
14214500,24.1276,60.7116,other,121,44,0.7
14627000,24.2681,60.7867,spruce,46,88,0.8
14215500,24.2380,60.7923,spruce,46,15,0.7
14628000,24.2747,60.7744,other,175,42,0.5
14627500,24.3284,60.7386,spruce,378,87,0.9
12811500,24.3094,60.7806,spruce,258,57,1.1
14629500,24.2449,60.7317,pine,56,25,3.6
112500,24.3023,60.6501,spruce,129,18,2.8
117500,24.4446,60.6681,birch,58,16,0.5
113500,24.5341,60.6940,pine,142,37,3.0
113000,24.5187,60.6853,spruce,296,62,1.8
27832500,24.4714,60.6392,spruce,110,48,1.0
27836500,24.5051,60.6194,spruce,308,89,4.4
27833500,24.5161,60.6111,spruce,277,46,1.0
25706500,24.3408,60.6364,pine,141,79,2.2
27834000,24.4815,60.5594,pine,52,18,2.5
27837000,24.5056,60.5624,spruce,306,74,2.2
27836000,24.5344,60.5698,spruce,256,72,1.5
27839000,24.5321,60.5710,other,44,16,3.6
24859500,23.7657,60.9762,pine,135,47,1.6
24860500,23.7090,61.0049,spruce,28,93,0.5
2687000,23.6905,60.9919,spruce,35,17,2.5
24858000,23.8080,60.9572,spruce,292,81,1.6
27200500,23.6475,60.9822,spruce,262,58,1.6
27860500,23.8727,60.9394,spruce,343,80,0.6
12061000,23.8567,60.8749,spruce,85,41,1.1
14849500,23.9745,60.8353,spruce,185,63,1.2
13995000,23.9256,60.7623,spruce,231,60,1.0
18198500,23.9140,60.7876,other,115,38,0.8
18302500,23.9010,60.8131,spruce,221,45,0.5
27949500,23.8626,60.7379,spruce,211,58,0.8
14217000,24.0798,60.7010,spruce,240,58,2.3
27952000,24.0255,60.7244,pine,151,46,3.0
14084500,24.0044,60.7732,pine,115,53,1.5
27948000,23.9696,60.6907,pine,231,31,0.8
18183500,23.9336,60.7890,pine,130,35,11.3
27949000,23.9175,60.7054,pine,94,19,0.5
27952500,23.9529,60.6440,spruce,270,89,2.7
2980000,23.8273,60.8783,birch,246,32,2.4
14850500,23.8024,60.8172,spruce,287,49,1.8
27951000,23.7718,60.7304,pine,228,68,3.2
25031500,23.6906,60.6889,spruce,75,34,0.9
18719500,23.6610,60.8328,pine,81,16,2.5
25030500,23.5167,60.7259,spruce,184,57,0.6
2980500,23.8040,60.8992,spruce,278,75,3.9
25030000,23.5937,60.6960,spruce,223,67,1.0
24946500,23.2898,60.8916,other,65,21,1.3
25024500,23.4893,60.9252,spruce,253,61,0.9
27914500,23.5712,60.8762,pine,219,85,2.1
25024000,23.5040,60.8780,spruce,317,74,1.7
25023500,23.4218,60.8116,spruce,264,79,1.5
25022500,23.4165,60.8657,spruce,248,52,0.7
24997500,23.2752,60.8664,pine,38,38,0.9
25000000,23.2567,60.8439,pine,142,80,2.3
25026000,23.3635,60.8544,other,88,24,1.3
24997000,23.3076,60.8477,spruce,266,80,1.5
25002500,23.3317,60.8476,spruce,194,60,1.9
25027500,23.4588,60.8298,pine,84,67,1.0
25025500,23.4054,60.8208,pine,23,15,3.4
25026500,23.4145,60.7539,other,234,48,0.6
25003000,23.3375,60.7717,spruce,256,75,1.8
24856500,23.7075,60.9580,spruce,364,90,3.1
24857500,23.7483,60.9408,spruce,297,70,1.6
24859000,23.7301,60.9432,spruce,106,55,1.0
19115000,23.6235,60.8948,spruce,263,64,0.7
19162500,23.6670,60.8918,pine,157,51,1.6
14851000,23.6691,60.8749,pine,194,45,2.0
18774500,23.6582,60.8388,other,109,34,1.1
14848000,23.6761,60.8763,spruce,300,70,1.1
19175500,23.6815,60.8884,pine,24,64,1.5
27915000,23.5611,60.8143,spruce,373,93,1.0
27827500,23.4336,60.9356,pine,183,52,1.4
24999500,23.1909,60.8081,pine,29,15,2.1
24998500,23.1719,60.8540,pine,28,15,1.4
24943500,23.2809,60.9020,spruce,264,59,0.9
24948000,23.4550,60.9649,spruce,45,14,4.2
24947000,23.3457,60.9395,other,144,33,2.3
24947500,23.4153,60.9595,spruce,364,84,1.2
24946000,23.4209,60.9496,pine,109,40,0.6
24945000,23.3521,61.0029,pine,148,32,1.5
24944000,23.2347,60.9808,spruce,247,53,1.2
24861000,23.4974,60.9834,other,148,49,1.6
24856000,23.5116,60.9799,pine,31,12,1.4
27862000,23.8607,60.9710,spruce,215,64,7.1
20633000,22.8468,63.8361,pine,130,40,1.4
20638500,22.8639,63.8275,pine,70,18,1.4
20529500,22.9064,63.7289,spruce,355,82,2.3
20531000,22.9876,63.7699,spruce,29,16,2.3
10772000,21.2873,63.3263,other,98,43,1.4
10773500,21.3850,63.3240,spruce,22,71,0.6
10773000,21.3436,63.3382,spruce,187,99,2.1
3802000,21.1528,63.2580,pine,140,35,3.0
3806500,21.3771,63.2570,spruce,125,49,1.1
3804500,21.1486,63.2226,spruce,190,107,1.7
3800500,21.2540,63.2328,pine,86,21,3.5
3806000,21.4279,63.2415,spruce,192,93,2.1
3808000,21.3356,63.2312,pine,94,28,2.0
3799500,21.2872,63.2183,pine,84,25,4.1
3804000,21.2065,63.2049,pine,36,19,1.5
3807500,21.3895,63.2105,spruce,137,23,0.6
3800000,21.3258,63.1933,spruce,154,63,1.0
3807000,21.4447,63.2057,spruce,227,61,0.9
10676000,21.5240,63.1691,spruce,124,45,1.6
11017500,21.4354,63.0514,pine,136,48,0.9
11644500,21.4939,63.0548,pine,179,42,1.3
11645000,21.5717,63.0405,spruce,228,99,2.6
11018000,21.3990,63.0325,pine,187,56,0.5
11645500,21.5125,63.0195,pine,20,18,0.7
11024000,21.5695,63.0296,pine,138,76,0.6
10969500,21.6223,63.0266,pine,201,79,1.5
10983500,21.5879,62.9634,spruce,243,78,0.6
11341000,21.5268,62.9894,pine,191,46,1.2
11017000,21.3733,63.0538,spruce,215,119,0.7
11535000,21.3865,62.9977,pine,277,55,1.5
11541000,21.4107,62.9659,spruce,118,65,0.9
11543500,21.7046,62.9498,pine,273,81,0.7
13059000,21.7154,62.9156,pine,71,46,2.3
13006000,21.6676,62.8569,spruce,175,62,5.6
13060500,21.7060,62.9388,pine,73,28,1.1
13039000,21.6306,62.8859,pine,21,19,1.0
11500000,21.6645,62.9560,spruce,250,63,0.7
13002500,21.6292,62.8345,pine,218,95,3.7
10984000,21.5907,62.9510,pine,127,55,0.9
13038000,21.6088,62.8776,spruce,306,90,2.3
13041500,21.5627,62.8341,pine,25,32,0.8
13041000,21.5732,62.8327,pine,145,63,0.7
13158500,21.5053,62.9166,pine,27,28,0.8
13150000,21.5316,62.8495,pine,208,63,1.2
10889500,21.4571,62.9552,pine,94,69,0.7
13243500,21.4583,62.9157,pine,157,61,1.7
13137500,21.4149,62.8882,pine,169,39,0.9
13142500,21.3804,62.8634,pine,114,70,0.9
3574500,21.2220,62.8909,spruce,113,80,1.6
3576000,21.2099,62.8498,pine,118,45,1.4
12733500,21.7188,62.8290,pine,79,37,0.7
13072500,21.4840,62.8239,spruce,161,42,1.3
13143000,21.3263,62.8157,pine,116,60,1.0
3577000,21.2760,62.8493,spruce,148,54,1.1
13142000,21.2754,62.8268,spruce,236,77,1.0
13141500,21.1880,62.8375,pine,166,43,4.0
12470000,21.2385,62.8173,pine,106,42,2.0
13042000,21.5350,62.8183,pine,189,85,3.3
21789500,22.7257,63.8168,pine,166,56,3.6
20624000,22.7938,63.8219,pine,143,43,1.7
27247000,22.3531,63.5499,other,139,33,0.5
27247500,22.3178,63.5273,pine,62,38,1.1
27248000,22.4518,63.5025,spruce,175,68,0.6
27248500,22.3796,63.4912,pine,121,27,1.5
26955000,22.5267,63.4254,spruce,320,74,0.6
4032000,22.5041,63.4147,pine,42,37,3.2
26952500,22.4664,63.4648,pine,330,91,0.7
26956500,22.3956,63.4038,spruce,71,18,1.0
27333500,22.3858,63.4279,pine,123,27,1.4
27250000,22.3491,63.4743,spruce,328,84,2.3
27334000,22.3296,63.4038,pine,61,108,0.6
27334500,22.2618,63.4407,pine,169,57,1.0
27332500,22.2687,63.4388,spruce,221,67,3.7
27359500,22.4498,63.3543,spruce,140,58,1.0
27643500,22.6542,63.3562,pine,163,53,1.0
27645000,22.5582,63.3784,spruce,179,54,1.5
27645500,22.5694,63.3740,pine,167,61,2.2
27646000,22.6644,63.3432,pine,93,57,2.4
27649000,22.6172,63.3264,spruce,162,47,0.5
27648500,22.5717,63.3277,pine,35,13,0.8
27460500,22.5268,63.2834,pine,35,12,1.2
27578500,22.5163,63.2942,pine,230,72,1.4
27461500,22.5064,63.2804,pine,248,68,1.1
27460000,22.4667,63.2901,pine,107,51,1.5
27330000,22.1739,63.4238,spruce,214,65,1.6
10478500,22.4984,63.3386,pine,121,60,1.5
27490500,22.2597,62.8307,pine,29,16,4.5
27491000,22.2092,62.8174,spruce,182,60,1.0
27493500,22.1674,62.7826,pine,140,36,5.5
27487500,21.9869,62.7887,spruce,268,82,0.6
27528500,22.2877,62.8098,pine,151,83,4.6
11642500,21.6181,63.2763,spruce,282,90,0.6
28588000,22.2184,63.2227,pine,191,82,1.2
27582000,22.1020,63.3201,pine,149,50,1.7
27580500,22.1353,63.3210,pine,190,39,1.1
17545000,22.0819,63.2898,spruce,141,44,0.9
4065500,22.0914,63.1776,pine,28,21,3.7
18418000,21.9963,63.3208,spruce,228,81,0.7
15425000,22.0426,63.3168,spruce,244,82,2.4
18601000,21.9866,63.2827,spruce,32,13,0.6
4064000,21.9770,63.2369,spruce,34,19,11.3
10546500,21.9532,63.2260,pine,177,38,0.6
8616000,22.0184,63.1993,spruce,43,34,0.7
27591500,22.0461,63.1543,spruce,220,63,2.4
11643000,21.7453,63.3059,pine,98,34,1.5
11643500,21.7757,63.3095,pine,154,42,0.6
12475000,21.7553,63.2522,spruce,83,15,1.5
15414000,22.0855,63.3786,pine,92,36,3.5
28584000,22.2875,63.2905,spruce,226,120,6.4
27577500,22.3944,63.2925,pine,227,59,0.6
28584500,22.3354,63.2876,spruce,185,46,1.5
28585000,22.2761,63.2797,pine,51,47,5.0
28585500,22.2518,63.2834,spruce,217,51,0.8
28586000,22.2543,63.2589,spruce,255,84,2.0
27579000,22.3747,63.2700,pine,119,28,1.1
27005500,22.3190,63.2401,spruce,253,70,2.2
27005000,22.3032,63.2455,spruce,274,66,1.0
28586500,22.2234,63.2335,pine,129,29,1.0
26481000,22.2662,63.2406,pine,67,69,2.2
27004500,22.3992,63.2432,spruce,62,17,1.7
26482000,22.3430,63.2189,spruce,202,74,0.8
26482500,22.3538,63.2109,spruce,276,81,0.7
27004000,22.4426,63.2346,pine,213,73,1.4
26483000,22.2939,63.2090,spruce,214,70,0.6
27462500,22.4594,63.2600,pine,147,50,0.9
27462000,22.4703,63.2536,pine,166,62,1.4
27068500,22.5544,63.2031,pine,25,15,0.7
27069000,22.5376,63.1878,spruce,156,59,0.7
27286500,22.3508,63.0284,pine,379,103,3.7
27285000,22.2986,63.0012,pine,216,88,1.1
27285500,22.2670,63.0247,other,151,31,7.2
27591000,22.2032,63.1555,spruce,325,88,1.3
27593000,22.1894,63.1369,spruce,322,78,2.2
27592000,22.2662,63.0713,pine,197,64,0.9
27592500,22.1580,63.1523,pine,34,25,5.7
26484000,22.2432,63.1740,pine,118,57,1.3
28587500,22.1423,63.1966,pine,241,71,1.5
28587000,22.1648,63.1967,pine,182,60,3.2
26653000,22.1821,63.0304,pine,103,22,1.8
26654500,22.1492,63.0728,pine,222,53,2.6
27347500,22.0722,63.0433,spruce,106,23,0.9
27346500,22.1535,62.9797,spruce,154,68,1.2
27415000,22.0347,63.0078,spruce,219,81,4.7
26653500,22.0756,63.1295,pine,138,75,1.0
26655000,22.0506,63.0819,pine,153,71,1.2
26655500,22.0208,63.1044,spruce,197,66,2.2
27348000,21.9990,63.0499,spruce,126,30,0.5
18188500,21.8879,63.1165,spruce,225,100,0.8
27348500,21.9264,63.0614,spruce,210,49,0.7
8618500,21.8627,63.1448,spruce,190,80,1.3
27349500,21.9495,63.0348,pine,202,57,0.6
8617500,21.8041,63.1325,pine,105,35,1.3
10562500,21.8469,63.0160,spruce,38,20,15.3
11413500,21.7621,63.0188,pine,78,20,1.0
11592000,21.6920,62.9934,other,159,49,0.5
8612500,21.6850,63.1639,birch,102,67,0.8
8608000,21.6739,63.1551,pine,150,52,3.4
8614500,21.7442,63.1906,pine,121,49,1.3
8612000,21.6469,63.1762,pine,79,26,1.0
10969000,21.6990,63.0245,spruce,140,44,0.6
10850500,21.5489,63.2112,pine,122,46,0.9
10849500,21.6223,63.2277,spruce,241,88,3.6
4122500,21.6740,63.0748,pine,153,71,0.9
10579000,21.7252,63.0149,pine,140,34,6.3
10676500,21.6031,63.1430,spruce,262,104,1.4
27287500,22.4254,62.9749,spruce,341,79,0.7
26484500,22.3865,63.1894,spruce,269,62,0.6
27006500,22.4254,63.1913,pine,134,27,0.7
27006000,22.3982,63.2147,pine,91,51,0.8
26483500,22.4121,63.1883,spruce,275,63,1.0
27007000,22.4628,63.1815,pine,53,46,4.2
26486000,22.3549,63.1535,spruce,311,86,0.7
26715000,22.3685,63.1527,pine,21,64,5.7
27069500,22.4815,63.1655,spruce,203,42,1.2
26716000,22.4082,63.1004,pine,70,59,4.1
26715500,22.4814,63.1226,pine,295,69,0.6
26714500,22.3632,63.1248,pine,113,54,1.8
27562000,22.3944,63.0746,pine,20,23,0.7
26717000,22.3359,63.0985,pine,85,71,3.1
27563000,22.4560,63.0237,pine,107,39,1.5
27563500,22.4444,63.0269,pine,76,31,0.8
11591500,21.7435,62.9774,spruce,184,80,0.6
11409000,21.7735,62.9538,spruce,313,108,0.8
27415500,21.9505,62.9553,spruce,50,68,1.7
15883000,21.9223,62.8840,spruce,207,64,0.6
15882500,21.9342,62.8987,pine,179,98,0.7
13834000,21.9521,62.8930,spruce,268,100,0.6
27416000,21.9172,62.9699,spruce,292,67,0.7
1485000,21.8774,62.8905,spruce,201,90,2.2
27417000,21.8676,62.9644,pine,63,44,3.3
14568500,21.8418,62.8625,spruce,24,32,1.5
10565000,21.8422,62.9746,pine,179,55,3.6
12521500,21.8097,62.9472,pine,83,22,1.1
15883500,21.8285,62.9262,pine,138,44,1.6
27403000,22.3291,62.9392,spruce,148,66,0.7
27404500,22.2572,62.9379,pine,198,54,1.5
27401500,22.2372,62.9829,spruce,232,68,0.9
27405000,22.2010,62.9356,spruce,329,85,0.5
27402000,22.1895,62.9482,pine,147,76,2.8
27637000,22.1825,62.9295,spruce,300,83,2.7
27448500,22.1264,62.9173,spruce,203,69,0.5
27448000,22.1050,62.9034,pine,83,31,0.6
27447500,22.0791,62.8967,pine,226,81,0.6
27414500,22.1372,62.9544,pine,260,102,0.7
27418000,22.1478,62.9379,pine,172,50,1.4
1488000,22.0307,62.9081,pine,79,58,0.8
27404000,22.2852,62.9286,spruce,227,76,1.9
21792000,23.1534,63.4067,pine,210,64,0.7
20220000,23.1783,63.3923,pine,119,65,1.0
20224000,23.0361,63.3732,other,174,30,2.6
20133500,23.4105,63.6082,pine,42,15,4.8
21305500,23.3915,63.5774,other,70,39,0.6
22227500,23.3076,63.5212,pine,60,31,3.9
22226500,23.3355,63.4868,pine,91,33,1.3
20560000,23.0769,63.7389,pine,98,37,0.7
22493500,22.9382,63.7326,spruce,280,104,0.7
20576000,23.0940,63.7247,pine,235,101,0.5
22494000,23.0004,63.7035,spruce,263,81,3.0
20530000,22.9278,63.7109,other,157,42,1.0
22497000,22.9165,63.6858,pine,262,52,0.7
20250500,23.2980,63.6801,pine,104,52,1.4
20251500,23.3699,63.6782,pine,148,90,0.7
21078500,23.4279,63.6675,pine,162,41,0.6
20249500,23.3630,63.6655,pine,187,52,0.5
20115500,23.4624,63.6450,spruce,275,53,6.3
22496500,22.9003,63.6933,spruce,134,56,0.7
20251000,23.1867,63.6903,pine,180,67,1.9
20553500,23.1697,63.6884,pine,95,39,0.7
20554000,23.1097,63.7063,pine,217,98,1.2
20578500,23.1063,63.6831,pine,77,41,2.0
20533000,22.9454,63.6721,pine,177,46,1.8
20530500,23.0130,63.7051,spruce,213,48,1.9
20556500,23.1764,63.6677,pine,109,49,0.8
20555000,23.0629,63.6862,pine,159,51,5.6
20556000,23.0348,63.6761,spruce,127,42,3.3
20537500,22.9186,63.6724,pine,339,117,1.5
20208000,23.1206,63.6499,pine,204,57,4.0
20578000,23.0544,63.6685,pine,87,39,4.6
20557000,23.0146,63.6398,pine,125,29,2.6
22863500,22.9745,63.6662,pine,149,62,1.8
20554500,23.1801,63.6419,pine,146,35,10.1
28297000,23.0997,63.6253,spruce,305,101,1.2
20726000,22.8430,63.5414,pine,142,71,2.6
21798000,23.1017,63.6241,spruce,207,99,0.8
21796000,23.1885,63.6030,pine,88,61,1.4
21798500,23.1448,63.5908,pine,80,24,1.1
21809500,22.9924,63.5762,pine,129,57,0.7
21808000,22.9908,63.5708,pine,107,45,0.9
21799500,23.1958,63.5503,pine,47,81,0.8
22466000,23.1293,63.5499,pine,41,14,0.6
20726500,22.9144,63.5404,pine,208,109,0.9
20551500,23.0078,63.5362,pine,260,68,0.9
22941000,23.0835,63.5156,pine,43,22,3.3
20732500,22.9187,63.5209,pine,254,62,0.8
20133000,23.2581,63.6275,pine,40,19,1.7
20252000,23.3238,63.6479,pine,304,62,1.5
20132500,23.2392,63.6085,pine,53,20,3.2
21795500,23.2238,63.6012,pine,100,62,2.7
20090500,23.3497,63.6148,pine,61,26,0.9
21799000,23.2153,63.5767,pine,155,57,2.2
21307000,23.3188,63.5774,spruce,177,69,1.1
20131500,23.2836,63.5773,pine,128,60,1.4
20131000,23.3438,63.5730,pine,220,60,1.0
21797000,23.1824,63.5418,pine,168,62,0.9
22941500,22.9740,63.4404,pine,107,44,6.0
20757500,22.9675,63.4725,pine,76,34,1.8
20738500,22.9519,63.4982,pine,67,17,2.2
22899500,22.9482,63.4729,spruce,125,49,0.7
20730000,22.9269,63.4752,pine,116,50,2.1
20738000,22.9322,63.4953,pine,218,40,0.6
20217500,22.9340,63.4277,pine,78,99,1.0
20562500,22.8521,63.4309,pine,31,18,0.7
20739500,22.8544,63.4544,pine,99,64,2.9
20731000,22.8492,63.4656,pine,57,18,1.8
20730500,22.8286,63.4625,pine,209,87,1.6
20564500,22.8262,63.4343,pine,324,64,1.0
27641000,22.7864,63.4103,pine,142,52,0.7
20762000,23.2285,63.4913,pine,75,35,0.8
22225000,23.2236,63.5151,pine,65,31,1.8
20138000,23.1698,63.4866,pine,78,50,1.8
22499500,23.1401,63.4896,pine,170,68,1.1
22466500,23.1413,63.4727,other,110,36,1.2
22495500,23.1254,63.4651,pine,90,47,1.1
